"Site","Date","Time","Z1_Mean_Tair","Z1_Min_Tair","Z1_Max_Tair","Z1_SD_Tair","Z2_Mean_Tair","Z2_Min_Tair","Z2_Max_Tair","Z2_SD_Tair","Z3_Mean_Tair","Z3_Min_Tair","Z3_Max_Tair","Z3_SD_Tair"
1,"2016-08-17","22:00",24.1676210161308,21.7508716583252,24.9795684814453,0.426187609654614,24.0359738801321,21.7172908782959,24.9538307189941,0.56667466124896,24.026125281649,21.6858806610107,25.0311431884766,0.584267028717745
1,"2016-08-17","23:00",22.9131934803816,20.9381237030029,23.2154178619385,0.327497895383649,22.8251244434347,20.9290580749512,23.2193813323975,0.440548197512448,22.8140244270131,20.8949584960938,23.3004875183105,0.451873584721247
1,"2017-07-04","00:00",23.1665339161655,20.9425373077393,24.8212604522705,0.590088935100097,23.0771747330215,20.9232311248779,24.8458824157715,0.596459469588655,23.1255703809851,20.8943023681641,24.9204158782959,0.648994915963074
1,"2017-07-04","01:00",22.0097854250357,20.5613346099854,23.4183540344238,0.607541997678061,21.9193550100263,20.5026702880859,23.4402141571045,0.563755582972682,21.9664080188819,20.4686069488525,23.5645561218262,0.600353678651454
1,"2017-07-04","02:00",18.0768665162032,16.8498687744141,19.0141296386719,0.480084130660517,18.008441478736,16.7942333221436,19.0355834960938,0.457958084994482,18.0446883106172,16.761381149292,19.1570930480957,0.479147761475723
1,"2017-07-04","03:00",17.327777596671,16.149543762207,17.9510536193848,0.394059697183561,17.2649283254891,16.133279800415,17.9723320007324,0.373732856293674,17.2664974285569,16.0951156616211,18.0915946960449,0.383969913437367
1,"2017-07-04","04:00",16.6128102267131,15.4457302093506,17.2147045135498,0.385262436494714,16.5514313368508,15.4291877746582,17.2360591888428,0.366303538907706,16.5526122251042,15.3907470703125,17.354434967041,0.376148806834095
1,"2017-07-04","05:00",15.9500104107387,14.6683692932129,16.7173252105713,0.539054915497844,15.9089445338398,14.6534767150879,16.73876953125,0.496648036886455,15.8796285122588,14.6112051010132,16.856689453125,0.510481835833822
1,"2017-07-04","06:00",15.2696194646508,13.8481597900391,16.2930564880371,0.641910827855025,15.2103205211437,13.8335237503052,16.3146114349365,0.583874768131689,15.1830438372688,13.7902460098267,16.4324569702148,0.603705861368131
1,"2017-07-04","07:00",14.5721754802871,13.0531139373779,15.8448238372803,0.717733131900527,14.5113463455591,13.0427207946777,15.8665494918823,0.656226846794474,14.4781890303235,12.9997129440308,15.9848222732544,0.678371154957811
1,"2017-07-04","08:00",13.9628004142791,12.3722734451294,15.4323120117188,0.776275317273494,13.8910967956405,12.3621864318848,15.454249382019,0.702122460271447,13.8603368306647,12.3184776306152,15.5734529495239,0.730377046694276
1,"2017-07-04","09:00",13.6298752952739,11.988091468811,15.2635354995728,0.821942469525465,13.5497485616795,11.9782438278198,15.2856569290161,0.736999242673601,13.5209484994437,11.9341554641724,15.4061784744263,0.770406564416798
1,"2017-07-04","10:00",16.4010355032333,14.7142820358276,18.2350330352783,0.825420338904374,16.3425601047874,14.6979370117188,18.2569217681885,0.757313370106688,16.3213646422097,14.6603889465332,18.3746089935303,0.798341047571386
1,"2017-07-04","11:00",17.6436030205461,15.1342487335205,19.1762676239014,0.721015952829391,17.5450707847182,15.1199522018433,19.1981391906738,0.710850971570407,17.522233100124,15.037543296814,19.2744750976562,0.736870624752805
1,"2017-07-04","12:00",19.4380045770091,15.896125793457,20.6179008483887,0.690130308427022,19.2901452184113,15.8826189041138,20.6413116455078,0.820421749687018,19.2642771734013,15.7601280212402,20.7059688568115,0.833066763654878
1,"2017-07-04","13:00",21.718676393851,17.0217666625977,22.4968585968018,0.799862769987376,21.5157994253522,17.0137462615967,22.5735778808594,1.0921991221514,21.4867436572693,16.7259674072266,22.6373100280762,1.10511834292123
1,"2017-07-04","14:00",24.4607789254098,18.6560840606689,25.628137588501,1.00733657193405,24.206666270615,18.6621932983398,25.7378025054932,1.42745895546777,24.1749295388794,17.770471572876,25.999002456665,1.4522832075652
1,"2017-07-04","15:00",27.5193402769756,20.7811279296875,29.1606616973877,1.25540815626449,27.2464779413399,20.1606330871582,29.3791637420654,1.7556491428977,27.2079821623087,18.8556060791016,29.7687129974365,1.80759139147228
1,"2017-07-04","16:00",29.8407041021075,22.4308052062988,31.3961906433105,1.4332856788606,29.558065457027,21.5834293365479,31.5087299346924,1.97507373237174,29.5138947554126,19.9056606292725,31.7757015228271,2.03893666330942
1,"2017-07-04","17:00",31.5409074945409,23.5154209136963,32.8890762329102,1.54945080869132,31.2512478917094,22.718713760376,32.9574432373047,2.1201854767597,31.2012923540288,20.8064594268799,33.0370292663574,2.19090341586311
1,"2017-07-04","18:00",32.4493891071108,24.0761203765869,33.6540222167969,1.5775084690464,32.1555692859753,23.5110111236572,33.6817016601562,2.16489604050296,32.1015167521204,21.514533996582,33.7593231201172,2.23546403890426
1,"2017-07-04","19:00",32.4436907308734,24.1226634979248,33.5292778015137,1.50607583524026,32.1498669287602,23.6418685913086,33.5590019226074,2.09164515026753,32.0944848888094,22.0350952148438,33.6429786682129,2.15458098791531
1,"2017-07-04","20:00",31.5525037938506,23.7360591888428,32.4225425720215,1.35441391729353,31.2639883560366,23.2541179656982,32.4920806884766,1.90960547662293,31.210250653436,22.3631134033203,32.5597343444824,1.95949094059495
1,"2017-07-04","21:00",29.7894435897471,23.082555770874,30.6694393157959,1.1203642957173,29.5227022653604,22.7735939025879,30.7258739471436,1.58427259789714,29.474463092902,22.3546524047852,30.8490982055664,1.61933309094877
1,"2017-07-04","22:00",27.3622180590519,22.2275562286377,28.5502529144287,0.884258936974893,27.138060969054,22.1641750335693,28.6252937316895,1.16914019368686,27.0981986574031,21.9069232940674,28.7293071746826,1.19367812266872
1,"2017-07-04","23:00",25.0498695122793,21.3898544311523,26.6229209899902,0.791966530623928,24.8763435597515,21.3844738006592,26.6730518341064,0.864711797808559,24.8437791127826,21.2334861755371,26.7568359375,0.8906263732182
1,"2017-08-03","00:00",23.256955698451,22.132698059082,23.5822410583496,0.238745909855644,23.1743354348235,22.112964630127,23.596097946167,0.338044621093731,23.1685092933072,22.0834445953369,23.6695671081543,0.348594823056655
1,"2017-08-03","01:00",19.6992403186456,18.831693649292,19.97776222229,0.182888118328115,19.6350174360571,18.8123950958252,19.994722366333,0.258588108681074,19.6311500295037,18.7814636230469,20.0997982025146,0.267292547640824
1,"2017-08-03","02:00",18.7301571029489,17.8647785186768,18.9873142242432,0.182249722496229,18.6669651397661,17.8450546264648,19.0045566558838,0.258531433904309,18.6629265181214,17.8135318756104,19.1098117828369,0.267117888771834
1,"2017-08-03","03:00",17.9236066068362,17.0697402954102,18.1810474395752,0.17967064269946,17.8610612540526,17.0497894287109,18.1986408233643,0.254706090920548,17.8571392047625,17.0176734924316,18.3051776885986,0.263265776692311
1,"2017-08-03","04:00",17.3021189385054,16.4647445678711,17.5684719085693,0.176079383547005,17.2401840377006,16.4446620941162,17.5864849090576,0.249043875993277,17.2364966182737,16.4120674133301,17.6954822540283,0.257604035345864
1,"2017-08-03","05:00",16.8120406016674,15.9912195205688,17.0823135375977,0.172509319548405,16.7510249401064,15.9710140228271,17.1007995605469,0.243669461358817,16.7475082676556,15.9380578994751,17.21311378479,0.252184237265197
1,"2017-08-03","06:00",16.3747367715835,15.5659236907959,16.6306381225586,0.169878791234623,16.3152908782764,15.5455541610718,16.6497497558594,0.240581175213576,16.3117062537222,15.5122880935669,16.7657089233398,0.248923988828912
1,"2017-08-03","07:00",15.9496157908841,15.1457529067993,16.1644878387451,0.169252545988609,15.8931533059871,15.1249666213989,16.1850910186768,0.241480214944003,15.8889974884924,15.0915927886963,16.3038539886475,0.249360523471018
1,"2017-08-03","08:00",15.5698157580356,14.7707958221436,15.7318248748779,0.171405453251446,15.5187469280632,14.7494096755981,15.7537107467651,0.246538586805007,15.5125949228671,14.7161121368408,15.8749713897705,0.253347526935847
1,"2017-08-03","09:00",15.3314782928323,14.5471410751343,15.4844779968262,0.170788171186449,15.2825606054382,14.5251865386963,15.5073156356812,0.24626365580403,15.2755707741617,14.4929161071777,15.6302652359009,0.252662068620218
